Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1969-10-31,95.52,3.15333,5.85333,37.3,7.1,699.121891689008,23.079585790616623,42.841197050670246,18.448662031815356
1969-09-30,94.51,3.15,5.89,37.1,7.16,695.4585857142857,23.179499999999997,43.341985714285705,18.398046344676978
1969-08-31,94.18,3.14333,5.87333,37.0,6.69,694.9033118918919,23.192932972702703,43.336127297027026,18.429515590207746
1969-07-31,94.71,3.13667,5.85667,36.8,6.72,702.6117970108696,23.269573913315217,43.44805652201087,18.681708207192766
1969-06-30,99.14,3.13,5.84,36.6,6.57,739.4950114754098,23.346977868852456,43.5611344262295,19.713341583757636
1969-05-31,104.6,3.12,5.83333,36.4,6.32,784.5086208791208,23.400257142857143,43.750455768956044,20.972258271972102
1969-04-30,101.3,3.11,5.82667,36.3,6.17,761.851347107438,23.389513223140497,43.82089228677686,20.428608081932165
1969-03-31,99.3,3.1,5.82,36.1,6.3,750.9473102493074,23.443470914127424,44.01322603878116,20.202287616481666
1969-02-28,101.5,3.09,5.8,35.8,6.19,774.0168854748604,23.563666759776538,44.22953631284916,20.89572990198724
1969-01-31,102.0,3.08,5.78,35.6,6.04,782.1996067415729,23.619360674157303,44.32464438202247,21.194968072847153
1968-12-31,106.5,3.07,5.76,35.5,6.03,819.0089999999999,23.608991830985914,44.29569802816901,22.277872995434883
1968-11-30,105.4,3.05667,5.72667,35.4,5.7,812.8394406779662,23.572883616101695,44.163787853389834,22.19552922715816
1968-10-31,103.8,3.04333,5.69333,35.3,5.58,802.7680283286119,23.536493484135978,44.03105297422096,22.00460692795689
1968-09-30,101.3,3.03,5.66,35.1,5.46,787.8975470085469,23.566925641025637,44.02270598290598,21.68027563329294
1968-08-31,98.11,3.01667,5.63,35.0,5.42,765.2664094285714,23.530284571714283,43.91448257142857,21.137766793617864
1968-07-31,100.3,3.00333,5.6,34.9,5.5,784.5902836676217,23.493355300573064,43.805638968481375,21.753537415670955
1968-06-30,100.5,2.99,5.57,34.7,5.72,790.6859221902016,23.52388962536023,43.82209538904899,22.00462343134654
1968-05-31,97.87,2.97667,5.52667,34.5,5.87,774.4580756521739,23.554777971304347,43.73326058,21.630227142779884
1968-04-30,95.67,2.96333,5.48333,34.4,5.64,759.2499130813953,23.517383139244185,43.51644011598837,21.27735601567175
1968-03-31,89.09,2.95,5.44,34.3,5.74,709.0914655976677,23.479849854227407,43.298434985422745,19.93471130829571
1968-02-29,90.75,2.94,5.40333,34.2,5.56,724.4158552631578,23.468678947368417,43.13231871315789,20.424992376214227
1968-01-31,95.04,2.93,5.36667,34.1,5.53,760.8857806451613,23.457442521994132,42.96530821143694,21.51153589633219
1967-12-31,95.3,2.92,5.33,33.9,5.7,767.468610619469,23.515302654867256,42.92348053097346,21.75159780872364
1967-11-30,92.66,2.92,5.32,33.8,5.75,748.4159165680474,23.584874556213016,42.96970295857989,21.263102968336288
1967-10-31,95.66,2.92,5.31,33.7,5.48,774.9396729970325,23.654859347181006,43.016199703264085,22.06819919418389
1967-09-30,95.81,2.92,5.3,33.6,5.3,778.4648044642856,23.72526071428571,43.06297321428571,22.219145488664793
1967-08-31,94.49,2.91333,5.31,33.5,5.28,770.0314468656716,23.74172626835821,43.27301283582089,22.03062704912602
1967-07-31,93.01,2.90667,5.32,33.4,5.16,760.2397913173653,23.758372155988024,43.48431017964072,21.80419624566637
1967-06-30,91.43,2.9,5.33,33.3,5.02,749.5694981981983,23.775036036036035,43.69687657657658,21.552097609793496
1967-05-31,92.59,2.9,5.37,33.2,4.85,761.365896686747,23.846647590361442,44.157412951807224,21.94847738965841
1967-04-30,90.96,2.9,5.41,33.1,4.59,750.222141389728,23.918691842900298,44.620732024169186,21.686025566746245
1967-03-31,89.42,2.9,5.45,33.0,4.54,739.7554018181818,23.991172727272726,45.086859090909094,21.443898602019107
1967-02-28,87.36,2.89,5.48333,32.9,4.63,724.9100936170213,23.981114589665655,45.500472340121576,21.07444316367845
1967-01-31,84.45,2.88,5.51667,32.9,4.58,700.763019756839,23.898134954407293,45.777126444072955,20.432242125384285
1966-12-31,81.33,2.87,5.55,32.9,4.84,674.8733735562311,23.815155319148936,46.053697568389055,19.736473752791976
1966-11-30,80.99,2.87667,5.53667,32.9,5.16,672.0520659574468,23.87050273586626,45.943085714589664,19.71125121192897
1966-10-31,77.13,2.88333,5.52333,32.9,5.01,640.0219267477204,23.92576717294833,45.832390881155014,18.825409371315683
1966-09-30,77.81,2.89,5.51,32.7,5.18,649.6135605504587,24.12778807339449,46.00142293577981,19.161676250615017
1966-08-31,80.65,2.87,5.49333,32.7,5.22,673.3239128440366,23.960813761467886,45.862249846788984,19.913903864009814
1966-07-31,85.84,2.85,5.47667,32.5,5.02,721.0639236923076,23.940263076923078,46.00453353876924,21.381702007433418
1966-06-30,86.06,2.83,5.46,32.4,4.81,725.1431537037037,23.845632407407408,46.00606111111111,21.55525338322626
1966-05-31,86.78,2.81333,5.42,32.3,4.78,733.4736947368422,23.778561300000003,45.81041052631579,21.852177976763105
1966-04-30,91.6,2.79667,5.38,32.3,4.75,774.2128421052632,23.637749226315794,45.47232631578947,23.11369646261584
1966-03-31,88.88,2.78,5.34,32.1,4.87,755.9036336448596,23.643250467289715,45.415452336448595,22.61111258229
1966-02-28,92.69,2.76,5.29,32.0,4.83,790.7702521875,23.546508749999997,45.1308084375,23.70002714557941
1966-01-31,93.32,2.74,5.24,31.8,4.61,801.1521999999999,23.5229,44.9854,24.05848338842176
1965-12-31,91.73,2.72,5.19,31.8,4.62,787.50205,23.351200000000002,44.55615,23.694111549106335
1965-11-30,92.15,2.7,5.12,31.7,4.45,793.6033580441641,23.2526214511041,44.093859936908515,23.92546115667373
1965-10-31,91.39,2.68,5.05,31.7,4.35,787.0581757097791,23.080379810725553,43.49101419558359,23.775745523312693
1965-09-30,89.38,2.66,4.98,31.6,4.29,772.183801898734,22.980632278481014,43.02389050632911,23.374146831648634
1965-08-31,86.49,2.64333,4.93333,31.6,4.25,747.2161224683543,22.836614556645568,42.62069272120252,22.665971845964393
1965-07-31,84.91,2.62667,4.88667,31.6,4.2,733.5659724683543,22.692683228164555,42.217581329430374,22.30078171217443
1965-06-30,85.04,2.61,4.84,31.6,4.21,734.6890860759494,22.54866550632911,41.814383544303794,22.385342986457786
1965-05-31,89.28,2.59,4.78667,31.4,4.21,776.2327337579618,22.518400318471336,41.6170468156051,23.708808308861943
1965-04-30,87.97,2.57,4.73333,31.4,4.2,764.8431181528663,22.34451305732484,41.153289490127385,23.420551954771295
1965-03-31,86.83,2.55,4.68,31.3,4.21,757.3434661341852,22.24145846645367,40.819617891373795,23.25352820003484
1965-02-28,86.75,2.53333,4.63667,31.2,4.21,759.0708413461539,22.166881089423075,40.571308333653846,23.372068272751335
1965-01-31,86.12,2.51667,4.59333,31.2,4.19,753.5582807692307,22.0211044875,40.192079166346154,23.26933508192246
1964-12-31,83.96,2.5,4.55,31.2,4.18,734.6580730769231,21.875240384615385,39.8129375,22.75298477278726
1964-11-30,85.44,2.48,4.52333,31.2,4.15,747.6082153846154,21.70023846153846,39.57957243557692,23.225019793095818
1964-10-31,84.85,2.46,4.49667,31.1,4.19,744.8329437299034,21.594449517684886,39.4728102897106,23.21215468067533
1964-09-30,83.41,2.44,4.47,31.1,4.2,732.1922903536977,21.418884887459804,39.23869485530546,22.89222198423168
1964-08-31,82.0,2.42,4.42333,31.0,4.19,722.1369677419355,21.31184709677419,38.954269677096775,22.650407292938784
1964-07-31,83.22,2.4,4.37667,31.1,4.19,730.5244263665594,21.067755627009642,38.41942250836012,22.984351845738388
1964-06-30,80.24,2.38,4.33,31.0,4.17,706.6374425806451,20.95958516129032,38.13235451612903,22.300288036082783
1964-05-31,80.72,2.36333,4.28,30.9,4.2,713.1651184466019,20.88013527475728,37.814007766990294,22.574330769563826
1964-04-30,79.94,2.34667,4.23,30.9,4.23,706.2737805825242,20.732943366019416,37.372255339805825,22.422192169737162
1964-03-31,78.8,2.33,4.18,30.9,4.22,696.2018252427184,20.58566310679612,36.93050291262136,22.167245585982627
1964-02-29,77.39,2.31333,4.12667,30.9,4.15,683.7444067961166,20.438382847572814,36.45932977378641,21.832670826710324
1964-01-31,76.45,2.29667,4.07333,30.9,4.17,675.4394611650486,20.29119093883495,35.98806828446602,21.62721619698092
1963-12-31,74.17,2.28,4.02,30.9,4.13,655.2955504854369,20.14391067961165,35.51689514563106,21.038599376737046
1963-11-30,72.62,2.25667,4.0,30.8,4.12,643.684346103896,20.002522078246752,35.454935064935064,20.720399335339692
1963-10-31,73.03,2.23333,3.98,30.8,4.11,647.318476948052,19.795642532142857,35.27766038961038,20.89134459541149
1963-09-30,72.85,2.21,3.96,30.7,4.08,647.8263371335504,19.652658957654722,35.214719218241044,20.9603600907051
1963-08-31,70.98,2.20667,3.92,30.7,4.0,631.197164169381,19.623046580130293,34.85901498371335,20.47263790052767
1963-07-31,69.07,2.20333,3.88,30.7,4.02,614.212286970684,19.59334527654723,34.503310749185665,19.969231885949632
1963-06-30,70.11,2.2,3.84,30.6,3.99,625.49805,19.627666666666666,34.2592,20.384149993840992
1963-05-31,70.14,2.18333,3.79667,30.5,3.93,627.8173908196721,19.54280786852459,33.98368196754098,20.507585864952606
1963-04-30,68.76,2.16667,3.75333,30.5,3.97,615.4651239344263,19.39368557409836,33.59574918,20.150077238226977
1963-03-31,65.67,2.15,3.71,30.5,3.93,587.8067872131147,19.2444737704918,33.20790590163934,19.28806460660483
1963-02-28,65.92,2.14333,3.69667,30.4,3.92,591.9854526315789,19.247878947039474,33.19743421085526,19.4691913096714
1963-01-31,65.06,2.13667,3.68333,30.4,3.83,584.2623414473685,19.188069737171055,33.07763618388158,19.25923169325405
1962-12-31,62.64,2.13,3.67,30.4,3.86,562.5298657894737,19.128170723684207,32.95792796052631,18.585836118439854
1962-11-30,60.04,2.11333,3.62333,30.4,3.92,539.180925,18.978468091776318,32.538814473355266,17.85438648949714
1962-10-31,56.17,2.09667,3.57667,30.4,3.93,504.42692467105263,18.828855263486844,32.11979078980263,16.739820967901323
1962-09-30,58.0,2.08,3.53,30.4,3.98,520.8609868421053,18.679152631578948,31.70067730263158,17.321461147465477
1962-08-31,58.52,2.07333,3.51,30.3,3.98,527.2652,18.680703299999998,31.625099999999996,17.571262631045524
1962-07-31,56.97,2.06667,3.49,30.3,4.01,513.2996999999999,18.620696699999996,31.4449,17.14132566132278
1962-06-30,55.63,2.06,3.47,30.2,3.91,502.8859897350994,18.622058940397352,31.368225496688744,16.827571244792463
1962-05-31,62.99,2.05333,3.43667,30.2,3.87,569.419171192053,18.561763244701986,31.06692781490066,19.089367498116648
1962-04-30,68.05,2.04667,3.40333,30.2,3.84,615.1607334437086,18.501557947350996,30.76553973476821,20.65833644764903
1962-03-31,70.29,2.04,3.37,30.1,3.93,637.5209591362126,18.502528903654483,30.565452159468435,21.443158568526226
1962-02-28,70.22,2.03333,3.31,30.1,4.04,636.8860684385381,18.44203289003322,30.02126013289036,21.451687754873376
1962-01-31,69.07,2.02667,3.25,30.0,4.08,628.5439069999999,18.442899667000002,29.575325,21.19793140001522
1961-12-31,71.74,2.02,3.19,30.0,4.06,652.8411739999999,18.382202,29.029318999999997,22.041480198382263
1961-11-30,71.08,2.0,3.14333,30.0,3.94,646.8351079999999,18.2002,28.604617333,21.857957721959668
1961-10-31,68.0,1.98,3.09667,30.0,3.92,618.8068,18.018197999999998,28.180006666999997,20.92419014101079
1961-09-30,67.26,1.96,3.05,30.0,3.98,612.072726,17.836195999999997,27.755305,20.70524304414726
1961-08-31,67.79,1.95333,3.04333,29.9,4.04,618.9589755852843,17.83494816020067,27.78723143779264,20.94168847521519
1961-07-31,65.44,1.94667,3.03667,30.0,3.92,595.510544,17.714891667,27.634000667,20.146643736827322
1961-06-30,65.62,1.94,3.03,29.8,3.88,601.1562704697988,17.772678523489933,27.758358724832213,20.332414551592304
1961-05-31,66.5,1.94,3.05,29.8,3.71,609.2181040268456,17.772678523489933,27.9415822147651,20.598606843297347
1961-04-30,65.83,1.94,3.07,29.8,3.78,603.0801171140939,17.772678523489933,28.124805704697984,20.38284297575478
1961-03-31,64.12,1.94,3.09,29.8,3.74,587.4145087248322,17.772678523489933,28.30802919463087,19.844225272725577
1961-02-28,62.17,1.94333,3.15,29.8,3.78,569.5502184563758,17.803185234563756,28.85769966442953,19.23401449829836
1961-01-31,59.72,1.94667,3.21,29.8,3.84,547.1053409395972,17.83378355738255,29.407370134228184,18.470416986477183
1960-12-31,56.8,1.95,3.27,29.8,3.84,520.3547114093959,17.864290268456372,29.957040604026844,17.562090833957132
1960-11-30,55.47,1.95,3.27,29.8,3.93,508.170349328859,17.864290268456372,29.957040604026844,17.146088452419015
1960-10-31,53.73,1.95,3.27,29.8,3.89,492.2299057046979,17.864290268456372,29.957040604026844,16.605104536251034
1960-09-30,54.81,1.95,3.27,29.6,3.8,505.51670371621617,17.98499493243243,30.159453040540537,17.052015467817668
1960-08-31,56.51,1.95,3.26667,29.6,3.8,521.1959300675675,17.98499493243243,30.12874020304054,17.582113039577685
1960-07-31,55.84,1.95,3.26333,29.6,3.9,515.0164702702702,17.98499493243243,30.097935134797293,17.37680647289812
1960-06-30,57.26,1.95,3.26,29.6,4.15,528.1132358108107,17.98499493243243,30.067222297297292,17.82336381726475
1960-05-31,55.22,1.94667,3.30333,29.5,4.35,511.02459864406774,18.01514406813559,30.570135592881353,17.25617057872792
1960-04-30,55.73,1.94333,3.34667,29.5,4.28,515.7443115254237,17.984234575932202,30.97121864440678,17.42976694759721
1960-03-31,55.02,1.94,3.39,29.4,4.25,510.9056142857143,18.01448367346939,31.478917346938776,17.286020720522156
1960-02-29,55.78,1.90333,3.39,29.4,4.49,517.9628346938775,17.673972788775508,31.478917346938776,17.545275108945983
1960-01-31,58.03,1.86667,3.39,29.3,4.72,540.6950201365187,17.39271365221843,31.586353924914672,18.338284994375567
1959-12-31,59.06,1.83,3.39,29.4,4.69,548.420312244898,16.99304387755102,31.478917346938776,18.624728977900116
1959-11-30,57.23,1.82333,3.40333,29.4,4.53,531.4272683673469,16.93110748265306,31.60269727857143,18.071789130570213
1959-10-31,57.0,1.81667,3.41667,29.4,4.53,529.2915306122449,16.869263945918366,31.726570068367344,18.021962441515427
1959-09-30,57.05,1.81,3.43,29.3,4.68,531.5638617747439,16.864690443686005,31.959054266211606,18.123290556758626
1959-08-31,59.4,1.80333,3.42,29.2,4.43,555.3554178082192,16.86008561609589,31.97500890410959,18.958803640750208
1959-07-31,59.74,1.79667,3.41,29.2,4.4,558.5342198630137,16.79781849349315,31.8815147260274,19.090533975796518
1959-06-30,57.46,1.79,3.4,29.1,4.34,539.0636556701031,16.792968041237113,31.897257731958756,18.448591397066483
1959-05-31,57.96,1.78333,3.30333,29.0,4.31,545.629444137931,16.788084137586207,31.097206896206895,18.692721439594184
1959-04-30,57.1,1.77667,3.20667,29.0,4.12,537.5334931034482,16.725387586551722,30.18725965551724,18.430753048783423
1959-03-31,56.16,1.77,3.11,28.9,3.99,530.5137882352941,16.720252941176472,29.378523529411765,18.20087184548564
1959-02-28,54.77,1.76333,3.03667,28.9,3.96,517.383194117647,16.657244982352942,28.68581384117647,17.759169263611426
1959-01-31,55.62,1.75667,2.96333,29.0,4.02,523.6009262068965,16.53710965551724,27.89648206862069,17.980339342993393
1958-12-31,53.49,1.75,2.89,28.9,3.86,505.2917117647059,16.531323529411765,27.3003,17.358357365369958
1958-11-30,52.5,1.74333,2.88667,29.0,3.74,494.2295689655172,16.41152827551724,27.17481275896552,16.98888357938633
1958-10-31,50.95,1.73667,2.88333,28.9,3.8,481.29767647058827,16.405402076470587,27.23729204117647,16.55980331035157
1958-09-30,48.96,1.73,2.88,28.9,3.76,462.49920000000003,16.34239411764706,27.205835294117644,15.931923184092842
1958-08-31,47.7,1.73,2.89667,28.9,3.54,450.5966470588235,16.34239411764706,27.36330795882353,15.54456689116592
1958-07-31,45.98,1.73,2.91333,29.0,3.2,432.85096344827576,16.286041034482757,27.425787241034485,14.957457101901129
1958-06-30,44.75,1.73,2.93,28.9,2.97,422.72955882352943,16.34239411764706,27.67815882352941,14.635555551956266
1958-05-31,43.7,1.74333,3.0,28.9,2.92,412.8107647058824,16.468315570588235,28.339411764705883,14.32382496840923
1958-04-30,42.34,1.75667,3.07,28.9,2.88,399.96356470588233,16.594331488235294,29.000664705882354,13.913501765262778
1958-03-31,42.11,1.77,3.14,28.8,2.98,399.17209479166667,16.778309375,29.764910416666666,13.92558992389294
1958-02-28,41.26,1.77667,3.21667,28.6,3.05,393.8497825174825,16.95930909125874,30.704914685664335,13.78490639033768
1958-01-31,41.12,1.78333,3.29333,28.6,3.09,392.5134041958041,17.022882517132867,31.436677272377622,13.788431552307634
1957-12-31,40.33,1.79,3.37,28.4,3.21,387.68348556338026,17.206879225352115,32.39507429577465,13.673246057951385
1957-11-30,40.35,1.78,3.40333,28.4,3.72,387.87574119718306,17.110751408450703,32.715468309507045,13.736242235298482
1957-10-31,41.24,1.77,3.43667,28.3,3.97,397.83193356890456,17.074745936395757,33.152693286572436,14.14945148948353
1957-09-30,43.98,1.76,3.47,28.3,3.92,424.2640261484098,16.97827844522968,33.47421943462898,15.157274488962207
1957-08-31,45.84,1.75,3.45333,28.3,3.93,442.20697950530035,16.881810954063603,33.313408126855116,15.868942729452236
1957-07-31,48.51,1.74,3.43667,28.3,3.93,467.96379964664305,16.785343462897526,33.152693286572436,16.868882383979788
1957-06-30,47.55,1.73,3.42,28.1,3.8,461.9677099644128,16.807658007117436,33.22669964412811,16.729918872472858
1957-05-31,46.78,1.73,3.41333,28.0,3.6,456.11001214285716,16.867685357142857,33.28033321392857,16.598110789114255
1957-04-30,45.05,1.73,3.40667,27.9,3.48,440.8166720430107,16.928143010752688,33.33444910430108,16.12370436021175
1957-03-31,44.03,1.73,3.4,27.8,3.41,432.38568669064745,16.98903561151079,33.388856115107906,15.900417108869162
1957-02-28,43.47,1.73333,3.40333,27.7,3.34,428.4274516245487,17.083187364259928,33.54221299602888,15.843733142229734
1957-01-31,45.43,1.73667,3.40667,27.6,3.46,449.36689456521736,17.17812029021739,33.69678007282609,16.717780078533
1956-12-31,46.44,1.74,3.41,27.6,3.59,459.3572217391304,17.211058695652174,33.72971847826087,17.19752272556092
1956-11-30,45.76,1.77333,3.42667,27.5,3.49,454.27699199999995,17.604523999636363,34.01786145490909,17.12033973662825
1956-10-31,46.24,1.80667,3.44333,27.5,3.34,459.04213527272725,17.935502909454545,34.183251636,17.41895294863612
1956-09-30,46.84,1.84,3.46,27.4,3.38,466.69563941605844,18.333048175182483,34.47410145985402,17.836640796312015
1956-08-31,48.49,1.82667,3.50667,27.3,3.33,484.9053285714286,18.26690073296703,35.06708534835165,18.670937110186415
1956-07-31,48.78,1.81333,3.55333,27.4,3.11,486.0250489051095,18.067318612773725,35.40400547408759,18.85679759689678
1956-06-30,46.27,1.8,3.6,27.2,3.0,464.40620624999997,18.066375,36.13275,18.15816384695869
1956-05-31,46.54,1.77667,3.63,27.0,3.07,470.57628222222223,17.964305185555556,36.703736666666664,18.54450659175443
1956-04-30,48.05,1.75333,3.66,26.9,3.18,487.65034014869883,17.794213754275095,37.14464609665428,19.370593634578498
1956-03-31,47.49,1.73,3.69,26.8,2.96,483.76539067164174,17.622954850746268,37.58884589552238,19.371210099299958
1956-02-29,44.43,1.7,3.66667,26.8,2.84,452.5941526119403,17.317354477611936,37.35119067201492,18.266116815127784
1956-01-31,44.15,1.67,3.64333,26.8,2.9,449.74188246268653,17.01175410447761,37.11343358171642,18.29258538541889
1955-12-31,45.37,1.64,3.62,26.8,2.96,462.16963097014917,16.70615373134328,36.875778358208954,18.94236903581357
1955-11-30,44.95,1.63333,3.56,26.9,2.89,456.18902788104094,16.576356505204462,36.129765055762086,18.8355592882739
